2025-12-05 16:57:13,715 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:166] - INFO: 
Model training started for property: Density
2025-12-05 16:57:13,715 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:78] - INFO: 
+------------+--------------+
| Parameter  | Value        |
+------------+--------------+
| cuda       | 3            |
+------------+--------------+
| datadir    | data         |
+------------+--------------+
| epoch      | 1000         |
+------------+--------------+
| seed       | [42]         |
+------------+--------------+
| channels   | 64           |
+------------+--------------+
| pretrain   | 0            |
+------------+--------------+
| batch_size | 32           |
+------------+--------------+
| net_lr     | 0.001        |
+------------+--------------+
2025-12-05 16:57:13,716 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:171] - INFO: --- Starting training for Density with seed 42 ---
2025-12-05 16:57:33,314 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [222/1000] Train_MSE: 0.001519 Val_MSE: 0.001988 | Loss: 0.002588
2025-12-05 16:57:33,405 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [223/1000] Train_MSE: 0.001720 Val_MSE: 0.002092 | Loss: 0.002382
2025-12-05 16:57:33,507 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [224/1000] Train_MSE: 0.003849 Val_MSE: 0.004103 | Loss: 0.003036
2025-12-05 16:57:33,587 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [225/1000] Train_MSE: 0.004821 Val_MSE: 0.004738 | Loss: 0.002939
2025-12-05 16:57:33,668 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [226/1000] Train_MSE: 0.002150 Val_MSE: 0.002466 | Loss: 0.002407
2025-12-05 16:57:33,755 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [227/1000] Train_MSE: 0.001655 Val_MSE: 0.002033 | Loss: 0.002781
2025-12-05 16:57:33,839 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [228/1000] Train_MSE: 0.001797 Val_MSE: 0.002155 | Loss: 0.002603
2025-12-05 16:57:33,934 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [229/1000] Train_MSE: 0.003025 Val_MSE: 0.003257 | Loss: 0.002689
2025-12-05 16:57:34,023 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [230/1000] Train_MSE: 0.001868 Val_MSE: 0.002634 | Loss: 0.003463
2025-12-05 16:57:34,108 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [231/1000] Train_MSE: 0.001847 Val_MSE: 0.002425 | Loss: 0.002361
2025-12-05 16:57:34,194 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [232/1000] Train_MSE: 0.002542 Val_MSE: 0.002838 | Loss: 0.003168
2025-12-05 16:57:34,282 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [233/1000] Train_MSE: 0.003751 Val_MSE: 0.004240 | Loss: 0.003818
2025-12-05 16:57:34,367 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [234/1000] Train_MSE: 0.003439 Val_MSE: 0.003793 | Loss: 0.002756
2025-12-05 16:57:34,455 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [235/1000] Train_MSE: 0.001781 Val_MSE: 0.002250 | Loss: 0.002604
2025-12-05 16:57:34,539 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [236/1000] Train_MSE: 0.001991 Val_MSE: 0.002530 | Loss: 0.002043
2025-12-05 16:57:34,621 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [237/1000] Train_MSE: 0.002302 Val_MSE: 0.002496 | Loss: 0.002943
2025-12-05 16:57:34,703 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [238/1000] Train_MSE: 0.002274 Val_MSE: 0.002456 | Loss: 0.003176
2025-12-05 16:57:34,786 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [239/1000] Train_MSE: 0.003568 Val_MSE: 0.003757 | Loss: 0.002375
2025-12-05 16:57:34,866 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [240/1000] Train_MSE: 0.003702 Val_MSE: 0.003500 | Loss: 0.002889
2025-12-05 16:57:34,949 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [241/1000] Train_MSE: 0.002006 Val_MSE: 0.002624 | Loss: 0.002831
2025-12-05 16:57:35,030 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [242/1000] Train_MSE: 0.002004 Val_MSE: 0.002665 | Loss: 0.002997
2025-12-05 16:57:35,115 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [243/1000] Train_MSE: 0.004058 Val_MSE: 0.004426 | Loss: 0.002601
2025-12-05 16:57:35,199 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [244/1000] Train_MSE: 0.002812 Val_MSE: 0.003212 | Loss: 0.002536
2025-12-05 16:57:35,283 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [245/1000] Train_MSE: 0.002011 Val_MSE: 0.002659 | Loss: 0.002048
2025-12-05 16:57:35,368 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [246/1000] Train_MSE: 0.001556 Val_MSE: 0.002081 | Loss: 0.003307
2025-12-05 16:57:35,460 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [247/1000] Train_MSE: 0.003800 Val_MSE: 0.003896 | Loss: 0.002960
2025-12-05 16:57:35,559 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [248/1000] Train_MSE: 0.001666 Val_MSE: 0.002208 | Loss: 0.002574
2025-12-05 16:57:35,645 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [249/1000] Train_MSE: 0.002125 Val_MSE: 0.002362 | Loss: 0.002255
2025-12-05 16:57:35,729 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [250/1000] Train_MSE: 0.001446 Val_MSE: 0.002075 | Loss: 0.002279
2025-12-05 16:57:35,843 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [251/1000] Train_MSE: 0.002246 Val_MSE: 0.002312 | Loss: 0.002521
2025-12-05 16:57:35,953 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [252/1000] Train_MSE: 0.002146 Val_MSE: 0.002632 | Loss: 0.002437
2025-12-05 16:57:36,071 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [253/1000] Train_MSE: 0.001665 Val_MSE: 0.002035 | Loss: 0.002656
2025-12-05 16:57:36,175 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [254/1000] Train_MSE: 0.001951 Val_MSE: 0.002326 | Loss: 0.002292
2025-12-05 16:57:36,266 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [255/1000] Train_MSE: 0.001772 Val_MSE: 0.002453 | Loss: 0.002372
2025-12-05 16:57:36,351 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [256/1000] Train_MSE: 0.002828 Val_MSE: 0.003380 | Loss: 0.002171
2025-12-05 16:57:36,443 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [257/1000] Train_MSE: 0.004116 Val_MSE: 0.004508 | Loss: 0.002459
2025-12-05 16:57:36,554 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [258/1000] Train_MSE: 0.002915 Val_MSE: 0.003384 | Loss: 0.002527
2025-12-05 16:57:36,638 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [259/1000] Train_MSE: 0.002603 Val_MSE: 0.003286 | Loss: 0.002574
2025-12-05 16:57:36,726 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [260/1000] Train_MSE: 0.001528 Val_MSE: 0.002172 | Loss: 0.002628
2025-12-05 16:57:36,842 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [261/1000] Train_MSE: 0.002244 Val_MSE: 0.003409 | Loss: 0.002229
2025-12-05 16:57:36,942 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [262/1000] Train_MSE: 0.002673 Val_MSE: 0.002969 | Loss: 0.002940
2025-12-05 16:57:37,039 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [263/1000] Train_MSE: 0.007720 Val_MSE: 0.007795 | Loss: 0.002535
2025-12-05 16:57:37,123 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [264/1000] Train_MSE: 0.001722 Val_MSE: 0.002031 | Loss: 0.002594
2025-12-05 16:57:37,216 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [265/1000] Train_MSE: 0.002008 Val_MSE: 0.002512 | Loss: 0.002497
2025-12-05 16:57:37,343 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [266/1000] Train_MSE: 0.001897 Val_MSE: 0.002322 | Loss: 0.002598
2025-12-05 16:57:37,434 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [267/1000] Train_MSE: 0.005573 Val_MSE: 0.005576 | Loss: 0.003468
2025-12-05 16:57:37,521 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [268/1000] Train_MSE: 0.001866 Val_MSE: 0.002018 | Loss: 0.002698
2025-12-05 16:57:37,615 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [269/1000] Train_MSE: 0.002472 Val_MSE: 0.002854 | Loss: 0.002146
2025-12-05 16:57:37,699 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [270/1000] Train_MSE: 0.003873 Val_MSE: 0.004050 | Loss: 0.002125
2025-12-05 16:57:37,785 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [271/1000] Train_MSE: 0.001686 Val_MSE: 0.002304 | Loss: 0.002121
2025-12-05 16:57:37,872 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [272/1000] Train_MSE: 0.001384 Val_MSE: 0.001880 | Loss: 0.002025
2025-12-05 16:57:37,875 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:236] - INFO: Best model saved at epoch 272 with val_mse 0.001880
2025-12-05 16:57:37,960 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [273/1000] Train_MSE: 0.001345 Val_MSE: 0.001996 | Loss: 0.001633
2025-12-05 16:57:38,046 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [274/1000] Train_MSE: 0.002623 Val_MSE: 0.003125 | Loss: 0.002137
2025-12-05 16:57:38,131 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [275/1000] Train_MSE: 0.001548 Val_MSE: 0.002084 | Loss: 0.002557
2025-12-05 16:57:38,217 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [276/1000] Train_MSE: 0.002611 Val_MSE: 0.003100 | Loss: 0.002887
2025-12-05 16:57:38,301 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [277/1000] Train_MSE: 0.003171 Val_MSE: 0.003661 | Loss: 0.002461
2025-12-05 16:57:38,385 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [278/1000] Train_MSE: 0.002178 Val_MSE: 0.002780 | Loss: 0.002698
2025-12-05 16:57:38,476 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [279/1000] Train_MSE: 0.001618 Val_MSE: 0.002533 | Loss: 0.001626
2025-12-05 16:57:38,561 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [280/1000] Train_MSE: 0.004964 Val_MSE: 0.005551 | Loss: 0.002962
2025-12-05 16:57:38,646 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [281/1000] Train_MSE: 0.002033 Val_MSE: 0.002755 | Loss: 0.003515
2025-12-05 16:57:38,735 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [282/1000] Train_MSE: 0.002568 Val_MSE: 0.003308 | Loss: 0.003013
2025-12-05 16:57:38,822 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [283/1000] Train_MSE: 0.001964 Val_MSE: 0.002536 | Loss: 0.003005
2025-12-05 16:57:38,908 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [284/1000] Train_MSE: 0.006902 Val_MSE: 0.007477 | Loss: 0.003199
2025-12-05 16:57:38,996 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [285/1000] Train_MSE: 0.002375 Val_MSE: 0.002741 | Loss: 0.002667
2025-12-05 16:57:39,083 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [286/1000] Train_MSE: 0.001952 Val_MSE: 0.002494 | Loss: 0.001973
2025-12-05 16:57:39,172 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [287/1000] Train_MSE: 0.001909 Val_MSE: 0.002501 | Loss: 0.001659
2025-12-05 16:57:39,257 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [288/1000] Train_MSE: 0.001430 Val_MSE: 0.002010 | Loss: 0.001787
2025-12-05 16:57:39,353 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [289/1000] Train_MSE: 0.002243 Val_MSE: 0.002789 | Loss: 0.002233
2025-12-05 16:57:39,442 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [290/1000] Train_MSE: 0.008045 Val_MSE: 0.008365 | Loss: 0.002737
2025-12-05 16:57:39,526 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [291/1000] Train_MSE: 0.005626 Val_MSE: 0.006189 | Loss: 0.002820
2025-12-05 16:57:39,612 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [292/1000] Train_MSE: 0.001376 Val_MSE: 0.002121 | Loss: 0.002559
2025-12-05 16:57:39,705 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [293/1000] Train_MSE: 0.001529 Val_MSE: 0.002315 | Loss: 0.002036
2025-12-05 16:57:39,790 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [294/1000] Train_MSE: 0.001976 Val_MSE: 0.002408 | Loss: 0.002611
2025-12-05 16:57:39,873 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [295/1000] Train_MSE: 0.001314 Val_MSE: 0.002119 | Loss: 0.001971
2025-12-05 16:57:39,958 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [296/1000] Train_MSE: 0.001636 Val_MSE: 0.002268 | Loss: 0.002249
2025-12-05 16:57:40,046 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [297/1000] Train_MSE: 0.002454 Val_MSE: 0.002948 | Loss: 0.002413
2025-12-05 16:57:40,134 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [298/1000] Train_MSE: 0.001305 Val_MSE: 0.002221 | Loss: 0.001997
2025-12-05 16:57:40,223 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [299/1000] Train_MSE: 0.002164 Val_MSE: 0.002884 | Loss: 0.002231
2025-12-05 16:57:40,312 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [300/1000] Train_MSE: 0.001478 Val_MSE: 0.002359 | Loss: 0.001984
2025-12-05 16:57:40,396 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [301/1000] Train_MSE: 0.001887 Val_MSE: 0.002729 | Loss: 0.002072
2025-12-05 16:57:40,485 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [302/1000] Train_MSE: 0.001203 Val_MSE: 0.002075 | Loss: 0.001923
2025-12-05 16:57:40,568 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [303/1000] Train_MSE: 0.001758 Val_MSE: 0.002789 | Loss: 0.001820
2025-12-05 16:57:40,659 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [304/1000] Train_MSE: 0.002035 Val_MSE: 0.003030 | Loss: 0.001767
2025-12-05 16:57:40,743 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [305/1000] Train_MSE: 0.002480 Val_MSE: 0.003617 | Loss: 0.001903
2025-12-05 16:57:40,830 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [306/1000] Train_MSE: 0.001565 Val_MSE: 0.002701 | Loss: 0.001949
2025-12-05 16:57:40,916 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [307/1000] Train_MSE: 0.001358 Val_MSE: 0.002301 | Loss: 0.001874
2025-12-05 16:57:41,002 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [308/1000] Train_MSE: 0.001807 Val_MSE: 0.002577 | Loss: 0.002306
2025-12-05 16:57:41,095 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [309/1000] Train_MSE: 0.001285 Val_MSE: 0.002241 | Loss: 0.002027
2025-12-05 16:57:41,184 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [310/1000] Train_MSE: 0.003631 Val_MSE: 0.004153 | Loss: 0.002115
2025-12-05 16:57:41,270 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [311/1000] Train_MSE: 0.003225 Val_MSE: 0.003556 | Loss: 0.002115
2025-12-05 16:57:41,362 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [312/1000] Train_MSE: 0.001630 Val_MSE: 0.002109 | Loss: 0.001964
2025-12-05 16:57:41,454 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [313/1000] Train_MSE: 0.001368 Val_MSE: 0.001918 | Loss: 0.001720
2025-12-05 16:57:41,549 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [314/1000] Train_MSE: 0.001689 Val_MSE: 0.002766 | Loss: 0.001957
2025-12-05 16:57:41,648 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [315/1000] Train_MSE: 0.002054 Val_MSE: 0.002983 | Loss: 0.001623
2025-12-05 16:57:41,743 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [316/1000] Train_MSE: 0.002503 Val_MSE: 0.003158 | Loss: 0.002078
2025-12-05 16:57:41,836 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [317/1000] Train_MSE: 0.001417 Val_MSE: 0.002156 | Loss: 0.002114
2025-12-05 16:57:41,930 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [318/1000] Train_MSE: 0.001313 Val_MSE: 0.002232 | Loss: 0.003157
2025-12-05 16:57:42,024 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [319/1000] Train_MSE: 0.002014 Val_MSE: 0.002520 | Loss: 0.001812
2025-12-05 16:57:42,121 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [320/1000] Train_MSE: 0.001193 Val_MSE: 0.002204 | Loss: 0.002213
2025-12-05 16:57:42,223 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [321/1000] Train_MSE: 0.004048 Val_MSE: 0.003934 | Loss: 0.002198
2025-12-05 16:57:42,325 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [322/1000] Train_MSE: 0.002578 Val_MSE: 0.002743 | Loss: 0.002956
2025-12-05 16:57:42,412 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [323/1000] Train_MSE: 0.002278 Val_MSE: 0.002127 | Loss: 0.002963
2025-12-05 16:57:42,505 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [324/1000] Train_MSE: 0.001408 Val_MSE: 0.002120 | Loss: 0.002592
2025-12-05 16:57:42,592 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [325/1000] Train_MSE: 0.001711 Val_MSE: 0.002519 | Loss: 0.001858
2025-12-05 16:57:42,680 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [326/1000] Train_MSE: 0.003641 Val_MSE: 0.004457 | Loss: 0.001788
2025-12-05 16:57:42,779 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [327/1000] Train_MSE: 0.001829 Val_MSE: 0.002353 | Loss: 0.001684
2025-12-05 16:57:42,860 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [328/1000] Train_MSE: 0.002350 Val_MSE: 0.003239 | Loss: 0.002061
2025-12-05 16:57:42,941 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [329/1000] Train_MSE: 0.001286 Val_MSE: 0.002248 | Loss: 0.001861
2025-12-05 16:57:43,030 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [330/1000] Train_MSE: 0.002200 Val_MSE: 0.002951 | Loss: 0.001769
2025-12-05 16:57:43,116 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [331/1000] Train_MSE: 0.001208 Val_MSE: 0.002108 | Loss: 0.001965
2025-12-05 16:57:43,209 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [332/1000] Train_MSE: 0.002268 Val_MSE: 0.003207 | Loss: 0.001987
2025-12-05 16:57:43,292 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [333/1000] Train_MSE: 0.001836 Val_MSE: 0.002268 | Loss: 0.002403
2025-12-05 16:57:43,381 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [334/1000] Train_MSE: 0.003479 Val_MSE: 0.004117 | Loss: 0.003520
2025-12-05 16:57:43,468 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [335/1000] Train_MSE: 0.007514 Val_MSE: 0.008746 | Loss: 0.001954
2025-12-05 16:57:43,557 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [336/1000] Train_MSE: 0.001305 Val_MSE: 0.002046 | Loss: 0.002555
2025-12-05 16:57:43,646 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [337/1000] Train_MSE: 0.002935 Val_MSE: 0.003762 | Loss: 0.002283
2025-12-05 16:57:43,739 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [338/1000] Train_MSE: 0.001241 Val_MSE: 0.001998 | Loss: 0.002375
2025-12-05 16:57:43,828 - /home/kantorkristof/git/neurips-polymer/II_Experiment-Molecule/GNN/GCN.py[line:226] - INFO: Epoch [339/1000] Train_MSE: 0.001369 Val_MSE: 0.002264 | Loss: 0.001505
